,bowler_name,date,inning,opposition,runs_conceded,wickets_taken,balls_bowled,num_dots,team,year,economy_rate
4828,Shahid Afridi,2016-01-22 00:00:00,1,New Zealand,27.0,1.0,24,10,Pakistan,14-16,6.75
4829,Shahid Afridi,2016-02-29 00:00:00,1,United Arab Emirates,21.0,1.0,26,15,Pakistan,14-16,4.84615384615
4830,Shahid Afridi,2016-03-02 00:00:00,2,Bangladesh,20.0,1.0,24,12,Pakistan,14-16,5.0
4831,Shahid Afridi,2016-03-04 00:00:00,1,Sri Lanka,24.0,0.0,24,8,Pakistan,14-16,6.0
4832,Shakib Al Hasan,2007-09-13,1,West Indies,29.0,4.0,25,11,Bangladesh,05-07,6.96
4833,Shakib Al Hasan,2007-09-15,2,South Africa,28.0,1.0,24,8,Bangladesh,05-07,7.0
4834,Shakib Al Hasan,2007-09-16,2,Australia,15.0,0.0,12,3,Bangladesh,05-07,7.5
4835,Shakib Al Hasan,2007-09-18,1,Sri Lanka,22.0,0.0,18,6,Bangladesh,05-07,7.33333333333
4836,Shakib Al Hasan,2007-09-20,2,Pakistan,17.0,0.0,24,11,Bangladesh,05-07,4.25
4837,Shakib Al Hasan,2008-04-20,1,Pakistan,33.0,1.0,24,4,Bangladesh,08-10,8.25
4838,Shakib Al Hasan,2008-11-05,1,South Africa,21.0,2.0,18,4,Bangladesh,08-10,7.0
4839,Shakib Al Hasan,2009-06-06,1,India,23.0,1.0,25,7,Bangladesh,08-10,5.52
4840,Shakib Al Hasan,2009-06-08,2,Ireland,23.0,1.0,18,6,Bangladesh,08-10,7.66666666667
4841,Shakib Al Hasan,2009-08-02,2,West Indies,11.0,1.0,26,18,Bangladesh,08-10,2.53846153846
4842,Shakib Al Hasan,2010-02-03,2,New Zealand,16.0,0.0,12,5,Bangladesh,08-10,8.0
4843,Shakib Al Hasan,2010-05-01,1,Pakistan,27.0,2.0,24,6,Bangladesh,08-10,6.75
4844,Shakib Al Hasan,2010-05-05,1,Australia,24.0,1.0,24,12,Bangladesh,08-10,6.0
4845,Shakib Al Hasan,2011-10-11,1,West Indies,25.0,2.0,24,13,Bangladesh,11-13,6.25
4846,Shakib Al Hasan,2011-11-29,1,Pakistan,24.0,2.0,24,13,Bangladesh,11-13,6.0
4847,Shakib Al Hasan,2012-07-18,2,Ireland,26.0,1.0,24,12,Bangladesh,11-13,6.5
4848,Shakib Al Hasan,2012-07-20,2,Ireland,31.0,0.0,24,7,Bangladesh,11-13,7.75
4849,Shakib Al Hasan,2012-07-21,1,Ireland,28.0,1.0,24,7,Bangladesh,11-13,7.0
4850,Shakib Al Hasan,2012-07-24,1,Scotland,37.0,2.0,24,11,Bangladesh,11-13,9.25
4851,Shakib Al Hasan,2012-07-25,1,Netherlands,23.0,2.0,24,12,Bangladesh,11-13,5.75
4852,Shakib Al Hasan,2012-07-26,2,Netherlands,28.0,2.0,24,9,Bangladesh,11-13,7.0
4853,Shakib Al Hasan,2012-09-21,1,New Zealand,40.0,0.0,24,5,Bangladesh,11-13,10.0
4854,Shakib Al Hasan,2012-09-25,2,Pakistan,22.0,0.0,25,9,Bangladesh,11-13,5.28
4855,Shakib Al Hasan,2013-05-11,1,Zimbabwe,20.0,2.0,24,10,Bangladesh,11-13,5.0
4856,Shakib Al Hasan,2013-05-12,2,Zimbabwe,21.0,4.0,24,12,Bangladesh,11-13,5.25
4857,Shakib Al Hasan,2014-02-12,1,Sri Lanka,27.0,2.0,24,5,Bangladesh,14-16,6.75
4858,Shakib Al Hasan,2014-02-14,2,Sri Lanka,8.0,1.0,12,4,Bangladesh,14-16,4.0
4859,Shakib Al Hasan,2014-03-16,1,Afghanistan,8.0,3.0,19,14,Bangladesh,14-16,2.52631578947
4860,Shakib Al Hasan,2014-03-18,1,Nepal,22.0,0.0,24,9,Bangladesh,14-16,5.5
4861,Shakib Al Hasan,2014-03-20,2,Hong Kong,8.0,3.0,25,18,Bangladesh,14-16,1.92
4862,Shakib Al Hasan,2014-03-25,1,West Indies,20.0,1.0,19,8,Bangladesh,14-16,6.31578947368
4863,Shakib Al Hasan,2014-03-28,2,India,24.0,0.0,26,10,Bangladesh,14-16,5.53846153846
4864,Shakib Al Hasan,2014-03-30,1,Pakistan,20.0,0.0,25,9,Bangladesh,14-16,4.8
4865,Shakib Al Hasan,2014-04-01,2,Australia,36.0,0.0,18,6,Bangladesh,14-16,12.0
4866,Shakib Al Hasan,2015-04-24,1,Pakistan,17.0,0.0,24,13,Bangladesh,14-16,4.25
4867,Shakib Al Hasan,2015-07-05,1,South Africa,24.0,0.0,24,7,Bangladesh,14-16,6.0
4868,Shakib Al Hasan,2015-07-07,1,South Africa,37.0,0.0,24,9,Bangladesh,14-16,9.25
4869,Shakib Al Hasan,2016-01-15 00:00:00,1,Zimbabwe,42.0,1.0,26,7,Bangladesh,14-16,9.69230769231
4870,Shakib Al Hasan,2016-01-17 00:00:00,2,Zimbabwe,26.0,0.0,24,10,Bangladesh,14-16,6.5
4871,Shakib Al Hasan,2016-01-20 00:00:00,1,Zimbabwe,32.0,3.0,24,10,Bangladesh,14-16,8.0
4872,Shakib Al Hasan,2016-01-22 00:00:00,1,Zimbabwe,33.0,1.0,26,12,Bangladesh,14-16,7.61538461538
4873,Shakib Al Hasan,2016-02-24 00:00:00,1,India,15.0,1.0,18,6,Bangladesh,14-16,5.0
4874,Shakib Al Hasan,2016-02-26 00:00:00,2,United Arab Emirates,20.0,2.0,22,11,Bangladesh,14-16,5.45454545455
4875,Shakib Al Hasan,2016-02-28 00:00:00,2,Sri Lanka,20.0,2.0,25,9,Bangladesh,14-16,4.8
4876,Shakib Al Hasan,2016-03-02 00:00:00,1,Pakistan,26.0,0.0,24,10,Bangladesh,14-16,6.5
4877,Shakib Al Hasan,2016-03-06 00:00:00,2,India,26.0,0.0,12,2,Bangladesh,14-16,13.0
4878,Shakti Gauchan,2014-03-16,2,Hong Kong,9.0,3.0,24,17,Nepal,14-16,2.25
4879,Shakti Gauchan,2014-03-18,2,Bangladesh,40.0,1.0,24,9,Nepal,14-16,10.0
4880,Shakti Gauchan,2014-03-20,2,Afghanistan,25.0,2.0,18,6,Nepal,14-16,8.33333333333
4881,Shakti Gauchan,2014-11-24,2,Hong Kong,10.0,2.0,24,19,Nepal,14-16,2.5
4882,Shakti Gauchan,2015-07-02,1,Netherlands,30.0,1.0,24,7,Nepal,14-16,7.5
4883,Shakti Gauchan,2015-07-03,1,Netherlands,18.0,1.0,24,10,Nepal,14-16,4.5
4884,Shakti Gauchan,2015-07-15,2,Hong Kong,21.0,0.0,24,12,Nepal,14-16,5.25
4885,Shakti Gauchan,2015-07-17,2,Papua New Guinea,15.0,0.0,19,13,Nepal,14-16,4.73684210526
4886,Shaminda Eranga,2012-08-07,1,India,28.0,2.0,26,16,Sri Lanka,11-13,6.46153846154
4887,Shaminda Eranga,2013-03-31,2,Bangladesh,35.0,0.0,26,7,Sri Lanka,11-13,8.07692307692
4888,Shane Bond,2005-10-21,1,South Africa,25.0,2.0,21,12,New Zealand,05-07,7.14285714286
4889,Shane Bond,2006-02-16,1,West Indies,12.0,2.0,26,18,New Zealand,05-07,2.76923076923
4890,Shane Bond,2006-12-22,2,Sri Lanka,23.0,1.0,19,8,New Zealand,05-07,7.26315789474
4891,Shane Bond,2007-09-12,1,Kenya,11.0,2.0,25,20,New Zealand,05-07,2.64
4892,Shane Bond,2007-09-15,2,Sri Lanka,45.0,0.0,24,9,New Zealand,05-07,11.25
4893,Shane Bond,2007-09-16,2,India,39.0,1.0,24,7,New Zealand,05-07,9.75
4894,Shane Bond,2007-09-18,2,England,20.0,3.0,24,12,New Zealand,05-07,5.0
4895,Shane Bond,2007-09-19,2,South Africa,27.0,1.0,28,15,New Zealand,05-07,5.78571428571
4896,Shane Bond,2007-09-22,2,Pakistan,32.0,1.0,25,13,New Zealand,05-07,7.68
4897,Shane Bond,2009-09-02,2,Sri Lanka,27.0,0.0,24,11,New Zealand,08-10,6.75
4898,Shane Bond,2009-09-04,2,Sri Lanka,18.0,3.0,24,12,New Zealand,08-10,4.5
4899,Shane Bond,2009-11-12,1,Pakistan,17.0,2.0,24,16,New Zealand,08-10,4.25
4900,Shane Bond,2009-11-13,1,Pakistan,33.0,0.0,24,9,New Zealand,08-10,8.25
4901,Shane Bond,2010-02-26,2,Australia,29.0,2.0,27,16,New Zealand,08-10,6.44444444444
4902,Shane Bond,2010-02-28,2,Australia,27.0,1.0,24,11,New Zealand,08-10,6.75
4903,Shane Bond,2010-04-30,1,Sri Lanka,35.0,1.0,24,10,New Zealand,08-10,8.75
4904,Shane Bond,2010-05-04,1,Zimbabwe,18.0,0.0,20,10,New Zealand,08-10,5.4
4905,Shane Bond,2010-05-06,1,South Africa,33.0,1.0,24,8,New Zealand,08-10,8.25
4906,Shane Bond,2010-05-08,2,Pakistan,27.0,1.0,25,13,New Zealand,08-10,6.48
4907,Shane Bond,2010-05-10,2,England,29.0,2.0,24,12,New Zealand,08-10,7.25
4908,Shane Harwood,2007-01-09,2,England,43.0,2.0,25,9,Australia,05-07,10.32
4909,Shane Harwood,2009-03-27,2,South Africa,46.0,0.0,26,8,Australia,08-10,10.6153846154
4910,Shane Harwood,2009-03-29,1,South Africa,21.0,2.0,24,12,Australia,08-10,5.25
4911,Shane Watson,2006-02-24,1,South Africa,34.0,1.0,19,5,Australia,05-07,10.7368421053
4912,Shane Watson,2007-09-20,1,Sri Lanka,18.0,1.0,21,8,Australia,05-07,5.14285714286
4913,Shane Watson,2008-06-20,2,West Indies,17.0,2.0,13,4,Australia,08-10,7.84615384615
4914,Shane Watson,2009-06-06,2,West Indies,12.0,0.0,13,5,Australia,08-10,5.53846153846
4915,Shane Watson,2009-06-08,2,Sri Lanka,24.0,0.0,12,4,Australia,08-10,12.0
4916,Shane Watson,2010-02-05,2,Pakistan,24.0,2.0,24,11,Australia,08-10,6.0
4917,Shane Watson,2010-02-21,2,West Indies,14.0,0.0,12,1,Australia,08-10,7.0
4918,Shane Watson,2010-02-23,1,West Indies,15.0,1.0,18,6,Australia,08-10,5.0
4919,Shane Watson,2010-02-26,1,New Zealand,23.0,3.0,24,10,Australia,08-10,5.75
4920,Shane Watson,2010-05-02,2,Pakistan,24.0,0.0,18,4,Australia,08-10,8.0
4921,Shane Watson,2010-05-07,2,India,30.0,3.0,19,10,Australia,08-10,9.47368421053
4922,Shane Watson,2010-05-09,2,Sri Lanka,27.0,1.0,18,6,Australia,08-10,9.0
4923,Shane Watson,2010-05-11,1,West Indies,13.0,1.0,12,7,Australia,08-10,6.5
4924,Shane Watson,2010-05-14,1,Pakistan,25.0,0.0,13,2,Australia,08-10,11.5384615385
4925,Shane Watson,2010-05-16,2,England,41.0,0.0,19,5,Australia,08-10,12.9473684211
4926,Shane Watson,2011-01-12,2,England,15.0,4.0,24,11,Australia,11-13,3.75
4927,Shane Watson,2011-01-14,2,England,17.0,2.0,24,12,Australia,11-13,4.25
4928,Shane Watson,2011-08-06,1,Sri Lanka,41.0,1.0,24,6,Australia,11-13,10.25
4929,Shane Watson,2011-10-13,1,South Africa,26.0,1.0,24,11,Australia,11-13,6.5
4930,Shane Watson,2012-03-27,1,West Indies,16.0,2.0,24,11,Australia,11-13,4.0
4931,Shane Watson,2012-03-30,1,West Indies,23.0,1.0,27,12,Australia,11-13,5.11111111111
4932,Shane Watson,2012-09-05,2,Pakistan,9.0,1.0,17,12,Australia,11-13,3.17647058824
4933,Shane Watson,2012-09-07,1,Pakistan,29.0,1.0,24,6,Australia,11-13,7.25
4934,Shane Watson,2012-09-10,2,Pakistan,13.0,1.0,18,8,Australia,11-13,4.33333333333
4935,Shane Watson,2012-09-19,1,Ireland,25.0,3.0,25,13,Australia,11-13,6.0
4936,Shane Watson,2012-09-22,1,West Indies,28.0,2.0,25,10,Australia,11-13,6.72
4937,Shane Watson,2012-09-28,1,India,34.0,3.0,24,8,Australia,11-13,8.5
4938,Shane Watson,2012-09-30,1,South Africa,28.0,2.0,25,7,Australia,11-13,6.72
4939,Shane Watson,2012-10-02,1,Pakistan,22.0,1.0,25,12,Australia,11-13,5.28
4940,Shane Watson,2012-10-05,1,West Indies,35.0,0.0,24,12,Australia,11-13,8.75
4941,Shane Watson,2013-08-29,2,England,41.0,1.0,25,8,Australia,11-13,9.84
4942,Shane Watson,2013-08-31,1,England,24.0,0.0,12,2,Australia,11-13,12.0
4943,Shane Watson,2013-10-10,2,India,28.0,0.0,23,9,Australia,11-13,7.30434782609
4944,Shane Watson,2014-03-12,1,South Africa,14.0,0.0,6,1,Australia,14-16,14.0
4945,Shane Watson,2014-03-14,1,South Africa,11.0,0.0,6,0,Australia,14-16,11.0
4946,Shane Watson,2014-03-23,1,Pakistan,37.0,1.0,25,8,Australia,14-16,8.88
4947,Shane Watson,2014-03-28,2,West Indies,11.0,0.0,12,8,Australia,14-16,5.5
4948,Shane Watson,2014-03-30,1,India,30.0,2.0,28,15,Australia,14-16,6.42857142857
4949,Shane Watson,2014-04-01,1,Bangladesh,21.0,0.0,28,15,Australia,14-16,4.5
4950,Shane Watson,2014-11-05,2,South Africa,13.0,0.0,6,3,Australia,14-16,13.0
4951,Shane Watson,2015-08-31,1,England,32.0,0.0,13,4,Australia,14-16,14.7692307692
4952,Shane Watson,2016-01-26 00:00:00,1,India,23.0,2.0,25,12,Australia,14-16,5.52
4953,Shane Watson,2016-01-29 00:00:00,1,India,16.0,1.0,19,9,Australia,14-16,5.05263157895
4954,Shane Watson,2016-01-31 00:00:00,2,India,29.0,1.0,25,8,Australia,14-16,6.96
4955,Shannon Gabriel,2013-03-03,2,Zimbabwe,12.0,0.0,18,11,West Indies,11-13,4.0
4956,Shannon Gabriel,2013-07-27,2,Pakistan,36.0,3.0,30,16,West Indies,11-13,7.2
4957,Shapoor Zadran,2010-02-01,2,Ireland,18.0,0.0,12,5,Afghanistan,08-10,9.0
4958,Shapoor Zadran,2010-02-04,1,Canada,16.0,1.0,18,8,Afghanistan,08-10,5.33333333333
4959,Shapoor Zadran,2010-02-09,2,Ireland,30.0,1.0,19,8,Afghanistan,08-10,9.47368421053
4960,Shapoor Zadran,2010-02-10,2,Scotland,8.0,1.0,24,20,Afghanistan,08-10,2.0
4961,Shapoor Zadran,2010-02-12,2,Netherlands,20.0,0.0,12,5,Afghanistan,08-10,10.0
4962,Shapoor Zadran,2010-02-13,1,Ireland,24.0,1.0,19,9,Afghanistan,08-10,7.57894736842
4963,Shapoor Zadran,2010-05-01,2,India,5.0,0.0,13,8,Afghanistan,08-10,2.30769230769
4964,Shapoor Zadran,2010-05-05,1,South Africa,29.0,1.0,18,7,Afghanistan,08-10,9.66666666667
4965,Shapoor Zadran,2012-09-19,1,India,31.0,2.0,26,14,Afghanistan,11-13,7.15384615385
4966,Shapoor Zadran,2012-09-21,1,England,24.0,0.0,18,11,Afghanistan,11-13,8.0
4967,Shapoor Zadran,2013-09-30,2,Kenya,14.0,1.0,18,12,Afghanistan,11-13,4.66666666667
4968,Shapoor Zadran,2013-10-11,1,Kenya,18.0,0.0,18,11,Afghanistan,11-13,6.0
4969,Shapoor Zadran,2013-11-16,2,Scotland,30.0,3.0,24,11,Afghanistan,11-13,7.5
4970,Shapoor Zadran,2013-11-24,2,Kenya,21.0,2.0,12,3,Afghanistan,11-13,10.5
4971,Shapoor Zadran,2013-11-30,1,Ireland,34.0,2.0,26,12,Afghanistan,11-13,7.84615384615
4972,Shapoor Zadran,2013-12-08,2,Pakistan,17.0,0.0,18,10,Afghanistan,11-13,5.66666666667
4973,Shapoor Zadran,2014-03-16,2,Bangladesh,7.0,0.0,6,2,Afghanistan,14-16,7.0
4974,Shapoor Zadran,2014-03-18,1,Hong Kong,27.0,2.0,24,10,Afghanistan,14-16,6.75
4975,Shapoor Zadran,2014-03-20,1,Nepal,19.0,2.0,24,14,Afghanistan,14-16,4.75
4976,Shapoor Zadran,2015-07-21,2,Hong Kong,30.0,2.0,25,12,Afghanistan,14-16,7.2
4977,Shapoor Zadran,2015-07-23,1,Papua New Guinea,8.0,2.0,25,20,Afghanistan,14-16,1.92
4978,Shapoor Zadran,2015-07-25,1,Oman,17.0,1.0,25,14,Afghanistan,14-16,4.08
4979,Shapoor Zadran,2016-02-19 00:00:00,1,United Arab Emirates,26.0,0.0,12,3,Afghanistan,14-16,13.0
4980,Shapoor Zadran,2016-02-22 00:00:00,2,Hong Kong,21.0,1.0,18,9,Afghanistan,14-16,7.0
4981,Sharafuddin Ashraf,2015-07-09,2,Netherlands,25.0,3.0,26,12,Afghanistan,14-16,5.76923076923
4982,Sharafuddin Ashraf,2015-07-10,1,United Arab Emirates,30.0,0.0,24,6,Afghanistan,14-16,7.5
4983,Sharafuddin Ashraf,2015-07-12,2,Scotland,34.0,0.0,12,0,Afghanistan,14-16,17.0
4984,Sharafuddin Ashraf,2015-07-21,2,Hong Kong,27.0,0.0,25,11,Afghanistan,14-16,6.48
4985,Sharif Asadullah,2014-03-19,2,Ireland,20.0,2.0,19,9,United Arab Emirates,14-16,6.31578947368
4986,Shaun Pollock,2005-10-21,2,New Zealand,15.0,0.0,19,11,South Africa,05-07,4.73684210526
4987,Shaun Pollock,2006-01-09,1,Australia,33.0,1.0,27,13,South Africa,05-07,7.33333333333
4988,Shaun Pollock,2007-02-02,1,Pakistan,25.0,1.0,24,12,South Africa,05-07,6.25
4989,Shaun Pollock,2007-09-11,1,West Indies,48.0,1.0,28,11,South Africa,05-07,10.2857142857
4990,Shaun Pollock,2007-09-15,1,Bangladesh,40.0,3.0,21,7,South Africa,05-07,11.4285714286
4991,Shaun Pollock,2007-09-16,2,England,17.0,3.0,24,14,South Africa,05-07,4.25
4992,Shaun Pollock,2007-09-19,1,New Zealand,39.0,0.0,26,9,South Africa,05-07,9.0
4993,Shaun Pollock,2007-09-20,1,India,17.0,2.0,24,13,South Africa,05-07,4.25
4994,Shaun Pollock,2007-11-23,1,New Zealand,27.0,1.0,25,13,South Africa,05-07,6.48
4995,Shaun Pollock,2007-12-16,2,West Indies,19.0,1.0,12,6,South Africa,05-07,9.5
4996,Shaun Pollock,2008-01-18,1,West Indies,19.0,1.0,24,15,South Africa,08-10,4.75
4997,Shaun Tait,2007-12-11,2,New Zealand,21.0,2.0,25,16,Australia,05-07,5.04
4998,Shaun Tait,2009-01-11,2,South Africa,34.0,2.0,26,15,Australia,08-10,7.84615384615
4999,Shaun Tait,2009-01-13,1,South Africa,36.0,0.0,25,10,Australia,08-10,8.64
5000,Shaun Tait,2010-02-05,2,Pakistan,12.0,3.0,25,19,Australia,08-10,2.88
5001,Shaun Tait,2010-02-21,2,West Indies,27.0,3.0,27,14,Australia,08-10,6.0
5002,Shaun Tait,2010-02-23,1,West Indies,23.0,1.0,27,15,Australia,08-10,5.11111111111
5003,Shaun Tait,2010-02-26,1,New Zealand,21.0,2.0,24,15,Australia,08-10,5.25
5004,Shaun Tait,2010-02-28,1,New Zealand,35.0,2.0,28,15,Australia,08-10,7.5
5005,Shaun Tait,2010-05-02,2,Pakistan,17.0,3.0,27,17,Australia,08-10,3.77777777778
5006,Shaun Tait,2010-05-05,2,Bangladesh,11.0,1.0,28,21,Australia,08-10,2.35714285714
5007,Shaun Tait,2010-05-07,2,India,18.0,3.0,25,17,Australia,08-10,4.32
5008,Shaun Tait,2010-05-09,2,Sri Lanka,8.0,1.0,14,10,Australia,08-10,3.42857142857
5009,Shaun Tait,2010-05-11,1,West Indies,11.0,0.0,19,12,Australia,08-10,3.47368421053
5010,Shaun Tait,2010-05-14,1,Pakistan,23.0,3.0,26,14,Australia,08-10,5.30769230769
5011,Shaun Tait,2010-05-16,2,England,27.0,1.0,19,7,Australia,08-10,8.52631578947
5012,Shaun Tait,2010-07-05,1,Pakistan,16.0,2.0,29,17,Australia,08-10,3.31034482759
5013,Shaun Tait,2010-07-06,1,Pakistan,34.0,0.0,27,11,Australia,08-10,7.55555555556
5014,Shaun Tait,2011-01-12,2,England,39.0,1.0,25,13,Australia,11-13,9.36
5015,Shaun Tait,2011-01-14,2,England,33.0,1.0,26,9,Australia,11-13,7.61538461538
5016,Shaun Tait,2016-01-26 00:00:00,1,India,39.0,0.0,30,17,Australia,14-16,7.8
5017,Shaun Tait,2016-01-31 00:00:00,2,India,42.0,0.0,28,10,Australia,14-16,9.0
5018,Shehan Jayasuriya,2015-08-01,2,Pakistan,37.0,2.0,24,7,Sri Lanka,14-16,9.25
5019,Shehan Jayasuriya,2015-11-09,2,West Indies,6.0,1.0,6,3,Sri Lanka,14-16,6.0
5020,Shehan Jayasuriya,2015-11-11,1,West Indies,27.0,0.0,18,3,Sri Lanka,14-16,9.0
5021,Shehan Jayasuriya,2016-01-07 00:00:00,1,New Zealand,28.0,0.0,24,8,Sri Lanka,14-16,7.0
5022,Shehan Jayasuriya,2016-02-28 00:00:00,1,Bangladesh,21.0,0.0,18,9,Sri Lanka,14-16,7.0
5023,Shehan Jayasuriya,2016-03-04 00:00:00,2,Pakistan,13.0,1.0,6,2,Sri Lanka,14-16,13.0
5024,Sheldon Cottrell,2014-03-13,1,England,35.0,2.0,26,9,West Indies,14-16,8.07692307692
5025,Sheldon Cottrell,2014-07-06,2,New Zealand,28.0,4.0,19,8,West Indies,14-16,8.84210526316
5026,Sheldon Cottrell,2015-01-09,1,South Africa,31.0,2.0,26,13,West Indies,14-16,7.15384615385
5027,Sheldon Cottrell,2015-01-11,1,South Africa,46.0,0.0,19,5,West Indies,14-16,14.5263157895
5028,Sheldon Cottrell,2015-01-14,1,South Africa,33.0,1.0,24,9,West Indies,14-16,8.25
5029,Shem Ngoche,2012-02-22,2,Ireland,20.0,3.0,23,10,Kenya,11-13,5.21739130435
5030,Shem Ngoche,2012-02-24,1,Ireland,14.0,5.0,18,12,Kenya,11-13,4.66666666667
5031,Shem Ngoche,2012-03-13,1,Scotland,22.0,0.0,15,2,Kenya,11-13,8.8
5032,Shem Ngoche,2012-03-14,2,Ireland,8.0,0.0,6,1,Kenya,11-13,8.0
5033,Shem Ngoche,2013-03-15,2,Canada,17.0,2.0,25,15,Kenya,11-13,4.08
5034,Shem Ngoche,2013-03-16,2,Canada,29.0,1.0,24,8,Kenya,11-13,7.25
5035,Shem Ngoche,2013-04-19,1,Netherlands,29.0,0.0,18,2,Kenya,11-13,9.66666666667
5036,Shem Ngoche,2013-04-20,1,Netherlands,33.0,4.0,25,11,Kenya,11-13,7.92
5037,Shem Ngoche,2013-07-05,2,Scotland,23.0,1.0,25,10,Kenya,11-13,5.52
5038,Shem Ngoche,2013-09-30,1,Afghanistan,29.0,2.0,18,9,Kenya,11-13,9.66666666667
5039,Shem Ngoche,2013-10-11,2,Afghanistan,18.0,1.0,25,13,Kenya,11-13,4.32
5040,Shem Ngoche,2013-11-19,2,Scotland,17.0,2.0,12,6,Kenya,11-13,8.5
5041,Shem Ngoche,2013-11-23,1,Netherlands,17.0,0.0,19,4,Kenya,11-13,5.36842105263
5042,Shem Ngoche,2013-11-24,1,Afghanistan,27.0,1.0,18,5,Kenya,11-13,9.0
5043,Shem Ngoche,2013-11-26,2,Canada,27.0,1.0,24,8,Kenya,11-13,6.75
5044,Shingi Masakadza,2010-02-28,2,West Indies,5.0,0.0,7,2,Zimbabwe,08-10,4.28571428571
5045,Shingi Masakadza,2010-10-10,1,South Africa,38.0,2.0,25,9,Zimbabwe,08-10,9.12
5046,Shingi Masakadza,2012-02-11,2,New Zealand,24.0,1.0,19,9,Zimbabwe,11-13,7.57894736842
5047,Shingi Masakadza,2012-02-14,2,New Zealand,30.0,0.0,10,1,Zimbabwe,11-13,18.0
5048,Shingi Masakadza,2013-05-12,1,Bangladesh,30.0,0.0,13,3,Zimbabwe,11-13,13.8461538462
5049,Shingi Masakadza,2013-08-23,1,Pakistan,35.0,1.0,26,7,Zimbabwe,11-13,8.07692307692
5050,Shingi Masakadza,2013-08-24,1,Pakistan,42.0,1.0,24,5,Zimbabwe,11-13,10.5
5051,Shoaib Akhtar,2006-08-28,1,England,31.0,1.0,24,11,Pakistan,05-07,7.75
5052,Shoaib Akhtar,2007-09-02,2,Bangladesh,27.0,2.0,26,14,Pakistan,05-07,6.23076923077
5053,Shoaib Akhtar,2007-09-04,1,Kenya,17.0,3.0,24,17,Pakistan,05-07,4.25
5054,Shoaib Akhtar,2008-10-10,2,Canada,9.0,2.0,21,17,Pakistan,08-10,2.57142857143
5055,Shoaib Akhtar,2008-10-11,1,Sri Lanka,31.0,2.0,24,11,Pakistan,08-10,7.75
5056,Shoaib Akhtar,2008-10-13,2,Sri Lanka,36.0,0.0,21,7,Pakistan,08-10,10.2857142857
5057,Shoaib Akhtar,2009-05-07,1,Australia,17.0,0.0,13,6,Pakistan,08-10,7.84615384615
5058,Shoaib Akhtar,2010-07-05,2,Australia,34.0,0.0,12,3,Pakistan,08-10,17.0
5059,Shoaib Akhtar,2010-07-06,2,Australia,27.0,1.0,26,13,Pakistan,08-10,6.23076923077
5060,Shoaib Akhtar,2010-09-05,2,England,22.0,2.0,25,15,Pakistan,08-10,5.28
5061,Shoaib Akhtar,2010-09-07,2,England,18.0,2.0,24,17,Pakistan,08-10,4.5
5062,Shoaib Akhtar,2010-10-26,2,South Africa,29.0,2.0,24,15,Pakistan,08-10,7.25
5063,Shoaib Akhtar,2010-10-27,2,South Africa,35.0,1.0,25,12,Pakistan,08-10,8.4
5064,Shoaib Akhtar,2010-12-26,2,New Zealand,38.0,3.0,24,12,Pakistan,08-10,9.5
5065,Shoaib Akhtar,2010-12-28,1,New Zealand,40.0,0.0,26,9,Pakistan,08-10,9.23076923077
5066,Shoaib Malik,2007-09-12,2,Scotland,3.0,0.0,6,3,Pakistan,05-07,3.0
5067,Shoaib Malik,2007-09-20,1,Bangladesh,14.0,2.0,13,6,Pakistan,05-07,6.46153846154
5068,Shoaib Malik,2008-04-20,2,Bangladesh,25.0,1.0,20,6,Pakistan,08-10,7.5
5069,Shoaib Malik,2008-10-10,2,Canada,25.0,3.0,25,14,Pakistan,08-10,6.0
5070,Shoaib Malik,2008-10-11,1,Sri Lanka,22.0,1.0,25,10,Pakistan,08-10,5.28
5071,Shoaib Malik,2008-10-12,1,Zimbabwe,14.0,2.0,29,20,Pakistan,08-10,2.89655172414
5072,Shoaib Malik,2008-10-13,2,Sri Lanka,14.0,2.0,27,17,Pakistan,08-10,3.11111111111
5073,Shoaib Malik,2009-05-07,1,Australia,14.0,2.0,18,7,Pakistan,08-10,4.66666666667
5074,Shoaib Malik,2009-06-07,1,England,11.0,0.0,8,3,Pakistan,08-10,8.25
5075,Shoaib Malik,2009-06-09,2,Netherlands,16.0,1.0,14,5,Pakistan,08-10,6.85714285714
5076,Shoaib Malik,2009-06-12,1,Sri Lanka,5.0,0.0,12,7,Pakistan,08-10,2.5
5077,Shoaib Malik,2009-06-13,1,New Zealand,8.0,0.0,6,1,Pakistan,08-10,8.0
5078,Shoaib Malik,2009-06-15,2,Ireland,11.0,0.0,6,0,Pakistan,08-10,11.0
5079,Shoaib Malik,2009-06-18,2,South Africa,5.0,0.0,6,2,Pakistan,08-10,5.0
5080,Shoaib Malik,2009-06-21,1,Sri Lanka,8.0,0.0,6,1,Pakistan,08-10,8.0
5081,Shoaib Malik,2009-11-13,2,New Zealand,14.0,0.0,13,3,Pakistan,08-10,6.46153846154
5082,Shoaib Malik,2010-02-05,1,Australia,30.0,2.0,25,7,Pakistan,08-10,7.2
5083,Shoaib Malik,2010-02-19,2,England,23.0,0.0,21,8,Pakistan,08-10,6.57142857143
5084,Shoaib Malik,2011-11-29,2,Bangladesh,6.0,2.0,13,9,Pakistan,11-13,2.76923076923
5085,Shoaib Malik,2012-02-25,1,England,10.0,0.0,6,0,Pakistan,11-13,10.0
5086,Shoaib Malik,2012-09-05,1,Australia,1.0,0.0,6,5,Pakistan,11-13,1.0
