,batsman_name,date,inning,runs_scored,num_out,balls_faced,num_fours,num_sixes,num_dots,batting_order,wicket_method,caught,not out,leg before wicket,bowled,hit wicket,run out,stumped,retired not out (hurt),team,year,strike_rate
188,Adam Voges,2013-01-26,1,25.0,0.0,29,0,0,7,5.0,not out,False,True,False,False,False,False,False,False,Australia,11-13,86.2068965517
189,Adam Voges,2013-02-13,2,51.0,1.0,35,2,2,8,3.0,run out,False,False,False,False,False,True,False,False,Australia,11-13,145.714285714
190,Adil Mehmood,2016-02-22,2,0.0,0.0,1,0,0,1,11.0,not out,False,True,False,False,False,False,False,False,Hong Kong,14-16,0.0
191,Adil Rashid,2009-06-11,1,9.0,0.0,19,0,0,12,10.0,not out,False,True,False,False,False,False,False,False,England,08-10,47.3684210526
192,Adil Rashid,2009-11-15,2,1.0,1.0,2,0,0,1,9.0,run out,False,False,False,False,False,True,False,False,England,08-10,50.0
193,Adil Rashid,2015-06-23,1,7.0,0.0,3,1,0,0,9.0,not out,False,True,False,False,False,False,False,False,England,14-16,233.333333333
194,Adil Rashid,2015-11-27,1,3.0,0.0,2,0,0,0,10.0,not out,False,True,False,False,False,False,False,False,England,14-16,150.0
195,Adil Rashid,2016-02-19,1,2.0,0.0,6,0,0,4,9.0,not out,False,True,False,False,False,False,False,False,England,14-16,33.3333333333
196,Adil Rashid,2016-02-21,1,2.0,1.0,4,0,0,3,10.0,bowled,False,False,False,True,False,False,False,False,England,14-16,50.0
197,Adnan Ilyas,2015-11-21,2,1.0,1.0,4,0,0,3,4.0,bowled,False,False,False,True,False,False,False,False,Oman,14-16,25.0
198,Adnan Ilyas,2015-11-22,1,22.0,1.0,20,1,1,8,4.0,caught,True,False,False,False,False,False,False,False,Oman,14-16,110.0
199,Adnan Ilyas,2015-11-25,1,37.0,1.0,37,4,0,15,4.0,run out,False,False,False,False,False,True,False,False,Oman,14-16,100.0
200,Adnan Ilyas,2015-11-26,1,49.0,1.0,48,3,1,22,5.0,leg before wicket,False,False,True,False,False,False,False,False,Oman,14-16,102.083333333
201,Adnan Ilyas,2015-11-29,2,30.0,1.0,26,2,0,8,5.0,caught,True,False,False,False,False,False,False,False,Oman,14-16,115.384615385
202,Adnan Ilyas,2015-11-30,2,20.0,1.0,14,0,1,2,5.0,bowled,False,False,False,True,False,False,False,False,Oman,14-16,142.857142857
203,Adnan Ilyas,2016-02-19,1,23.0,1.0,17,1,1,5,4.0,leg before wicket,False,False,True,False,False,False,False,False,Oman,14-16,135.294117647
204,Adnan Ilyas,2016-02-20,1,54.0,0.0,27,3,4,5,3.0,not out,False,True,False,False,False,False,False,False,Oman,14-16,200.0
205,Adnan Ilyas,2016-02-22,2,1.0,1.0,2,0,0,1,4.0,caught,True,False,False,False,False,False,False,False,Oman,14-16,50.0
206,Adrian Barath,2010-02-28,2,8.0,1.0,20,1,0,15,1.0,bowled,False,False,False,True,False,False,False,False,West Indies,08-10,40.0
207,Adrian Barath,2011-10-11,1,15.0,1.0,22,2,0,15,2.0,caught,True,False,False,False,False,False,False,False,West Indies,11-13,68.1818181818
208,Afsar Zazai,2013-10-11,2,9.0,1.0,22,0,0,13,3.0,caught,True,False,False,False,False,False,False,False,Afghanistan,11-13,40.9090909091
209,Aftab Ahmed,2007-09-01,2,17.0,1.0,6,2,1,1,3.0,caught,True,False,False,False,False,False,False,False,Bangladesh,05-07,283.333333333
210,Aftab Ahmed,2007-09-02,2,5.0,1.0,6,1,0,4,3.0,leg before wicket,False,False,True,False,False,False,False,False,Bangladesh,05-07,83.3333333333
211,Aftab Ahmed,2007-09-13,2,62.0,0.0,52,8,1,22,3.0,not out,False,True,False,False,False,False,False,False,Bangladesh,05-07,119.230769231
212,Aftab Ahmed,2007-09-15,1,36.0,1.0,14,5,2,4,3.0,bowled,False,False,False,True,False,False,False,False,Bangladesh,05-07,257.142857143
213,Aftab Ahmed,2007-09-16,1,31.0,1.0,35,2,0,12,3.0,caught,True,False,False,False,False,False,False,False,Bangladesh,05-07,88.5714285714
214,Aftab Ahmed,2007-09-18,2,18.0,1.0,11,3,0,4,3.0,bowled,False,False,False,True,False,False,False,False,Bangladesh,05-07,163.636363636
215,Aftab Ahmed,2007-09-20,1,15.0,1.0,17,0,0,5,3.0,stumped,False,False,False,False,False,False,True,False,Bangladesh,05-07,88.2352941176
216,Aftab Ahmed,2008-04-20,2,3.0,0.0,5,0,0,2,4.0,not out,False,True,False,False,False,False,False,False,Bangladesh,08-10,60.0
217,Aftab Ahmed,2010-02-03,1,12.0,1.0,14,1,1,10,3.0,bowled,False,False,False,True,False,False,False,False,Bangladesh,08-10,85.7142857143
218,Aftab Ahmed,2010-05-05,2,1.0,1.0,3,0,0,2,3.0,caught,True,False,False,False,False,False,False,False,Bangladesh,08-10,33.3333333333
219,Aftab Alam,2012-03-24,1,1.0,0.0,3,0,0,2,9.0,not out,False,True,False,False,False,False,False,False,Afghanistan,11-13,33.3333333333
220,Aftab Alam,2014-03-16,1,0.0,0.0,1,0,0,1,11.0,not out,False,True,False,False,False,False,False,False,Afghanistan,14-16,0.0
221,Ahmed Raza,2014-03-21,1,0.0,1.0,4,0,0,4,8.0,caught,True,False,False,False,False,False,False,False,United Arab Emirates,14-16,0.0
222,Ahmed Raza,2016-02-03,2,8.0,1.0,15,0,1,12,9.0,caught,True,False,False,False,False,False,False,False,United Arab Emirates,14-16,53.3333333333
223,Ahmed Raza,2016-02-25,2,9.0,0.0,8,0,0,1,10.0,not out,False,True,False,False,False,False,False,False,United Arab Emirates,14-16,112.5
224,Ahmed Raza,2016-02-26,2,5.0,1.0,14,0,0,10,10.0,stumped,False,False,False,False,False,False,True,False,United Arab Emirates,14-16,35.7142857143
225,Ahmed Shehzad,2009-05-07,2,4.0,1.0,14,1,0,13,2.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,28.5714285714
226,Ahmed Shehzad,2009-06-07,2,4.0,1.0,8,0,0,4,1.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,50.0
227,Ahmed Shehzad,2010-12-26,1,14.0,1.0,7,2,1,4,3.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,200.0
228,Ahmed Shehzad,2010-12-28,2,15.0,1.0,14,2,0,5,3.0,caught,True,False,False,False,False,False,False,False,Pakistan,08-10,107.142857143
229,Ahmed Shehzad,2010-12-30,1,54.0,1.0,34,10,0,12,1.0,leg before wicket,False,False,True,False,False,False,False,False,Pakistan,08-10,158.823529412
230,Ahmed Shehzad,2011-04-21,2,12.0,1.0,15,2,0,9,1.0,caught,True,False,False,False,False,False,False,False,Pakistan,11-13,80.0
231,Ahmed Shehzad,2012-06-01,2,36.0,2.0,45,3,1,26,2.0,bowled,False,False,False,True,False,False,False,False,Pakistan,11-13,80.0
232,Ahmed Shehzad,2012-06-03,1,6.0,1.0,6,1,0,3,2.0,leg before wicket,False,False,True,False,False,False,False,False,Pakistan,11-13,100.0
233,Ahmed Shehzad,2012-12-25,2,5.0,1.0,7,1,0,5,2.0,caught,True,False,False,False,False,False,False,False,Pakistan,11-13,71.4285714286
234,Ahmed Shehzad,2012-12-28,2,31.0,1.0,29,3,1,12,2.0,stumped,False,False,False,False,False,False,True,False,Pakistan,11-13,106.896551724
235,Ahmed Shehzad,2013-03-03,1,46.0,1.0,26,6,2,9,2.0,run out,False,False,False,False,False,True,False,False,Pakistan,11-13,176.923076923
236,Ahmed Shehzad,2013-07-27,2,3.0,1.0,6,0,0,4,2.0,caught,True,False,False,False,False,False,False,False,Pakistan,11-13,50.0
237,Ahmed Shehzad,2013-07-28,1,44.0,1.0,47,4,2,26,1.0,caught,True,False,False,False,False,False,False,False,Pakistan,11-13,93.6170212766
238,Ahmed Shehzad,2013-08-23,1,70.0,1.0,51,6,1,13,1.0,caught,True,False,False,False,False,False,False,False,Pakistan,11-13,137.254901961
239,Ahmed Shehzad,2013-08-24,1,98.0,0.0,65,6,6,23,1.0,not out,False,True,False,False,False,False,False,False,Pakistan,11-13,150.769230769
240,Ahmed Shehzad,2013-11-13,1,0.0,1.0,5,0,0,5,1.0,caught,True,False,False,False,False,False,False,False,Pakistan,11-13,0.0
241,Ahmed Shehzad,2013-11-15,2,21.0,1.0,14,3,0,5,2.0,caught,True,False,False,False,False,False,False,False,Pakistan,11-13,150.0
242,Ahmed Shehzad,2013-11-20,2,9.0,1.0,11,2,0,8,1.0,bowled,False,False,False,True,False,False,False,False,Pakistan,11-13,81.8181818182
243,Ahmed Shehzad,2013-11-22,1,9.0,1.0,11,0,1,8,2.0,caught,True,False,False,False,False,False,False,False,Pakistan,11-13,81.8181818182
244,Ahmed Shehzad,2013-12-08,2,35.0,1.0,39,6,0,24,1.0,caught,True,False,False,False,False,False,False,False,Pakistan,11-13,89.7435897436
245,Ahmed Shehzad,2013-12-11,2,4.0,1.0,9,0,0,7,2.0,caught,True,False,False,False,False,False,False,False,Pakistan,11-13,44.4444444444
246,Ahmed Shehzad,2013-12-13,2,8.0,1.0,10,1,0,5,1.0,caught,True,False,False,False,False,False,False,False,Pakistan,11-13,80.0
247,Ahmed Shehzad,2014-03-21,1,22.0,1.0,18,2,0,5,2.0,stumped,False,False,False,False,False,False,True,False,Pakistan,14-16,122.222222222
248,Ahmed Shehzad,2014-03-23,1,5.0,1.0,5,1,0,3,1.0,caught,True,False,False,False,False,False,False,False,Pakistan,14-16,100.0
249,Ahmed Shehzad,2014-03-30,1,111.0,0.0,66,10,5,16,1.0,not out,False,True,False,False,False,False,False,False,Pakistan,14-16,168.181818182
250,Ahmed Shehzad,2014-04-01,2,0.0,1.0,1,0,0,1,1.0,leg before wicket,False,False,True,False,False,False,False,False,Pakistan,14-16,0.0
251,Ahmed Shehzad,2014-10-05,1,10.0,0.0,21,2,0,17,1.0,not out,False,True,False,False,False,False,False,False,Pakistan,14-16,47.619047619
252,Ahmed Shehzad,2014-12-05,2,33.0,1.0,36,1,0,11,2.0,bowled,False,False,False,True,False,False,False,False,Pakistan,14-16,91.6666666667
253,Ahmed Shehzad,2015-04-24,1,17.0,1.0,31,2,0,21,2.0,caught,True,False,False,False,False,False,False,False,Pakistan,14-16,54.8387096774
254,Ahmed Shehzad,2015-05-22,2,55.0,1.0,39,6,1,11,2.0,caught,True,False,False,False,False,False,False,False,Pakistan,14-16,141.025641026
255,Ahmed Shehzad,2015-05-24,2,18.0,1.0,17,3,0,9,2.0,caught,True,False,False,False,False,False,False,False,Pakistan,14-16,105.882352941
256,Ahmed Shehzad,2015-07-30,1,46.0,1.0,39,4,0,12,2.0,caught,True,False,False,False,False,False,False,False,Pakistan,14-16,117.948717949
257,Ahmed Shehzad,2015-08-01,2,7.0,1.0,8,1,0,5,2.0,bowled,False,False,False,True,False,False,False,False,Pakistan,14-16,87.5
258,Ahmed Shehzad,2015-09-27,1,17.0,1.0,19,3,0,12,1.0,bowled,False,False,False,True,False,False,False,False,Pakistan,14-16,89.4736842105
259,Ahmed Shehzad,2015-09-29,1,7.0,1.0,9,1,0,5,2.0,caught,True,False,False,False,False,False,False,False,Pakistan,14-16,77.7777777778
260,Ahmed Shehzad,2015-11-27,2,28.0,1.0,20,2,2,9,1.0,stumped,False,False,False,False,False,False,True,False,Pakistan,14-16,140.0
261,Ahmed Shehzad,2015-11-30,2,4.0,1.0,6,1,0,5,1.0,bowled,False,False,False,True,False,False,False,False,Pakistan,14-16,66.6666666667
262,Ahmed Shehzad,2016-01-15,1,16.0,1.0,16,2,1,11,2.0,caught,True,False,False,False,False,False,False,False,Pakistan,14-16,100.0
263,Ahmed Shehzad,2016-01-17,1,9.0,1.0,8,1,0,3,2.0,caught,True,False,False,False,False,False,False,False,Pakistan,14-16,112.5
264,Ahmed Shehzad,2016-01-22,2,8.0,1.0,6,1,0,2,2.0,caught,True,False,False,False,False,False,False,False,Pakistan,14-16,133.333333333
265,Ahsan Malik,2012-07-26,2,4.0,0.0,1,1,0,0,11.0,not out,False,True,False,False,False,False,False,False,Netherlands,11-13,400.0
266,Ahsan Malik,2013-04-20,1,3.0,0.0,5,0,0,2,11.0,not out,False,True,False,False,False,False,False,False,Netherlands,11-13,60.0
267,Ahsan Malik,2014-03-24,1,0.0,1.0,2,0,0,2,11.0,leg before wicket,False,False,True,False,False,False,False,False,Netherlands,14-16,0.0
268,Ahsan Malik,2014-03-27,2,1.0,0.0,1,0,0,0,11.0,not out,False,True,False,False,False,False,False,False,Netherlands,14-16,100.0
269,Ahsan Malik,2015-07-09,2,2.0,0.0,4,0,0,2,11.0,not out,False,True,False,False,False,False,False,False,Netherlands,14-16,50.0
270,Ahsan Malik,2016-02-05,2,4.0,1.0,5,0,0,2,10.0,caught,True,False,False,False,False,False,False,False,Netherlands,14-16,80.0
271,Aizaz Cheema,2012-02-25,2,0.0,0.0,3,0,0,3,11.0,not out,False,True,False,False,False,False,False,False,Pakistan,11-13,0.0
272,Aizaz Khan,2014-03-16,2,0.0,1.0,3,0,0,3,8.0,bowled,False,False,False,True,False,False,False,False,Hong Kong,14-16,0.0
273,Aizaz Khan,2014-03-18,1,1.0,0.0,1,0,0,0,10.0,not out,False,True,False,False,False,False,False,False,Hong Kong,14-16,100.0
274,Aizaz Khan,2014-11-24,2,9.0,1.0,19,1,0,13,6.0,caught,True,False,False,False,False,False,False,False,Hong Kong,14-16,47.3684210526
275,Aizaz Khan,2015-07-15,2,14.0,0.0,7,2,0,1,7.0,not out,False,True,False,False,False,False,False,False,Hong Kong,14-16,200.0
276,Aizaz Khan,2015-07-17,1,3.0,1.0,7,0,0,5,7.0,caught,True,False,False,False,False,False,False,False,Hong Kong,14-16,42.8571428571
277,Aizaz Khan,2015-07-25,1,31.0,1.0,21,1,2,6,7.0,caught,True,False,False,False,False,False,False,False,Hong Kong,14-16,147.619047619
278,Aizaz Khan,2015-11-21,1,7.0,0.0,6,0,0,0,9.0,not out,False,True,False,False,False,False,False,False,Hong Kong,14-16,116.666666667
279,Aizaz Khan,2015-11-25,2,13.0,1.0,8,2,0,2,8.0,caught,True,False,False,False,False,False,False,False,Hong Kong,14-16,162.5
280,Aizaz Khan,2015-11-28,2,12.0,0.0,8,1,0,2,7.0,not out,False,True,False,False,False,False,False,False,Hong Kong,14-16,150.0
281,Aizaz Khan,2016-01-31,2,20.0,1.0,19,2,1,11,8.0,stumped,False,False,False,False,False,False,True,False,Hong Kong,14-16,105.263157895
282,Aizaz Khan,2016-02-19,2,15.0,0.0,15,1,0,4,7.0,not out,False,True,False,False,False,False,False,False,Hong Kong,14-16,100.0
283,Aizaz Khan,2016-02-21,1,2.0,1.0,4,0,0,2,7.0,bowled,False,False,False,True,False,False,False,False,Hong Kong,14-16,50.0
284,Aizaz Khan,2016-02-22,2,2.0,1.0,6,0,0,5,7.0,caught,True,False,False,False,False,False,False,False,Hong Kong,14-16,33.3333333333
285,Ajantha Mendis,2009-06-14,1,4.0,0.0,1,1,0,0,11.0,not out,False,True,False,False,False,False,False,False,Sri Lanka,08-10,400.0
286,Ajantha Mendis,2009-09-02,2,0.0,0.0,1,0,0,1,11.0,not out,False,True,False,False,False,False,False,False,Sri Lanka,08-10,0.0
287,Ajantha Mendis,2010-05-09,2,1.0,1.0,7,0,0,6,10.0,bowled,False,False,False,True,False,False,False,False,Sri Lanka,08-10,14.2857142857
288,Ajantha Mendis,2010-05-22,2,2.0,1.0,5,0,0,3,11.0,bowled,False,False,False,True,False,False,False,False,Sri Lanka,08-10,40.0
289,Ajantha Mendis,2011-08-08,1,0.0,0.0,2,0,0,2,11.0,not out,False,True,False,False,False,False,False,False,Sri Lanka,11-13,0.0
290,Ajantha Mendis,2012-10-07,2,1.0,1.0,2,0,0,1,10.0,caught,True,False,False,False,False,False,False,False,Sri Lanka,11-13,50.0
291,Ajay Lalcheta,2015-11-22,1,1.0,1.0,2,0,0,1,9.0,run out,False,False,False,False,False,True,False,False,Oman,14-16,50.0
292,Ajay Lalcheta,2015-11-29,2,16.0,1.0,11,3,0,4,9.0,caught,True,False,False,False,False,False,False,False,Oman,14-16,145.454545455
293,Ajay Lalcheta,2015-11-30,2,14.0,0.0,10,2,0,4,8.0,not out,False,True,False,False,False,False,False,False,Oman,14-16,140.0
294,Ajinkya Rahane,2011-08-31,1,61.0,1.0,39,8,0,9,2.0,caught,True,False,False,False,False,False,False,False,India,11-13,156.41025641
295,Ajinkya Rahane,2011-10-29,1,0.0,1.0,3,0,0,3,2.0,caught,True,False,False,False,False,False,False,False,India,11-13,0.0
296,Ajinkya Rahane,2012-08-07,1,21.0,1.0,25,0,1,11,2.0,caught,True,False,False,False,False,False,False,False,India,11-13,84.0
297,Ajinkya Rahane,2012-12-20,2,19.0,1.0,14,0,2,5,2.0,caught,True,False,False,False,False,False,False,False,India,11-13,135.714285714
298,Ajinkya Rahane,2012-12-22,1,3.0,1.0,5,0,0,2,2.0,caught,True,False,False,False,False,False,False,False,India,11-13,60.0
299,Ajinkya Rahane,2012-12-25,1,42.0,1.0,31,5,1,10,2.0,caught,True,False,False,False,False,False,False,False,India,11-13,135.483870968
300,Ajinkya Rahane,2012-12-28,1,28.0,1.0,26,4,0,11,2.0,caught,True,False,False,False,False,False,False,False,India,11-13,107.692307692
301,Ajinkya Rahane,2014-03-30,1,19.0,1.0,17,2,0,7,2.0,caught,True,False,False,False,False,False,False,False,India,14-16,111.764705882
302,Ajinkya Rahane,2014-04-04,2,32.0,1.0,35,2,1,15,2.0,caught,True,False,False,False,False,False,False,False,India,14-16,91.4285714286
303,Ajinkya Rahane,2014-04-06,1,3.0,1.0,8,0,0,6,2.0,bowled,False,False,False,True,False,False,False,False,India,14-16,37.5
304,Ajinkya Rahane,2014-09-07,2,8.0,1.0,5,0,1,2,1.0,bowled,False,False,False,True,False,False,False,False,India,14-16,160.0
305,Ajinkya Rahane,2015-07-17,1,33.0,0.0,36,2,0,16,1.0,not out,False,True,False,False,False,False,False,False,India,14-16,91.6666666667
306,Ajinkya Rahane,2015-07-19,2,4.0,1.0,3,1,0,2,1.0,run out,False,False,False,False,False,True,False,False,India,14-16,133.333333333
307,Ajinkya Rahane,2016-02-09,1,4.0,1.0,5,1,0,4,3.0,caught,True,False,False,False,False,False,False,False,India,14-16,80.0
308,Ajinkya Rahane,2016-02-12,1,25.0,1.0,22,3,0,7,3.0,caught,True,False,False,False,False,False,False,False,India,14-16,113.636363636
309,Ajinkya Rahane,2016-02-14,2,22.0,0.0,24,1,0,7,3.0,not out,False,True,False,False,False,False,False,False,India,14-16,91.6666666667
310,Ajinkya Rahane,2016-02-27,2,0.0,1.0,2,0,0,2,2.0,leg before wicket,False,False,True,False,False,False,False,False,India,14-16,0.0
311,Ajit Agarkar,2007-09-14,1,14.0,0.0,9,2,0,1,9.0,not out,False,True,False,False,False,False,False,False,India,05-07,155.555555556
312,Ajit Agarkar,2007-09-16,2,1.0,1.0,2,0,0,1,8.0,run out,False,False,False,False,False,True,False,False,India,05-07,50.0
313,Ajmal Shahzad,2011-01-12,2,0.0,0.0,3,0,0,3,11.0,not out,False,True,False,False,False,False,False,False,England,11-13,0.0
314,Al-Amin Hossain,2013-11-06,2,5.0,0.0,3,1,0,1,11.0,not out,False,True,False,False,False,False,False,False,Bangladesh,11-13,166.666666667
315,Al-Amin Hossain,2014-03-20,1,1.0,1.0,5,0,0,4,11.0,caught,True,False,False,False,False,False,False,False,Bangladesh,14-16,20.0
316,Al-Amin Hossain,2015-11-15,1,1.0,0.0,2,0,0,1,11.0,not out,False,True,False,False,False,False,False,False,Bangladesh,14-16,50.0
317,Alasdair Evans,2015-07-11,2,0.0,1.0,1,0,0,1,10.0,bowled,False,False,False,True,False,False,False,False,Scotland,14-16,0.0
318,Alasdair Evans,2015-07-12,2,0.0,1.0,3,0,0,3,10.0,bowled,False,False,False,True,False,False,False,False,Scotland,14-16,0.0
319,Alasdair Evans,2016-02-04,2,1.0,0.0,3,0,0,2,11.0,not out,False,True,False,False,False,False,False,False,Scotland,14-16,33.3333333333
320,Alastair Cook,2007-06-28,2,15.0,1.0,16,2,0,9,1.0,caught,True,False,False,False,False,False,False,False,England,05-07,93.75
321,Alastair Cook,2007-06-29,2,9.0,1.0,9,2,0,6,1.0,bowled,False,False,False,True,False,False,False,False,England,05-07,100.0
322,Alastair Cook,2009-11-13,1,11.0,1.0,9,1,0,5,2.0,leg before wicket,False,False,True,False,False,False,False,False,England,08-10,122.222222222
323,Alastair Cook,2009-11-15,2,26.0,1.0,21,5,0,10,2.0,caught,True,False,False,False,False,False,False,False,England,08-10,123.80952381
324,Albie Morkel,2005-10-21,1,11.0,3.0,12,0,1,7,8.0,caught,True,False,False,False,False,False,False,False,South Africa,05-07,91.6666666667
325,Albie Morkel,2006-12-01,1,27.0,1.0,18,1,3,9,6.0,caught,True,False,False,False,False,False,False,False,South Africa,05-07,150.0
326,Albie Morkel,2007-09-15,2,41.0,1.0,30,3,2,11,3.0,caught,True,False,False,False,False,False,False,False,South Africa,05-07,136.666666667
327,Albie Morkel,2007-09-16,1,43.0,1.0,20,3,4,6,7.0,caught,True,False,False,False,False,False,False,False,South Africa,05-07,215.0
328,Albie Morkel,2007-09-20,2,36.0,1.0,38,2,1,18,7.0,bowled,False,False,False,True,False,False,False,False,South Africa,05-07,94.7368421053
329,Albie Morkel,2007-11-23,2,9.0,1.0,11,0,1,7,7.0,caught,True,False,False,False,False,False,False,False,South Africa,05-07,81.8181818182
330,Albie Morkel,2007-12-16,1,1.0,0.0,4,0,0,3,7.0,not out,False,True,False,False,False,False,False,False,South Africa,05-07,25.0
331,Albie Morkel,2008-01-18,2,28.0,0.0,16,2,2,4,8.0,not out,False,True,False,False,False,False,False,False,South Africa,08-10,175.0
332,Albie Morkel,2008-11-05,1,6.0,1.0,6,0,0,2,6.0,bowled,False,False,False,True,False,False,False,False,South Africa,08-10,100.0
333,Albie Morkel,2009-01-11,2,12.0,1.0,10,1,0,5,7.0,caught,True,False,False,False,False,False,False,False,South Africa,08-10,120.0
334,Albie Morkel,2009-01-13,1,19.0,1.0,14,1,1,5,6.0,caught,True,False,False,False,False,False,False,False,South Africa,08-10,135.714285714
335,Albie Morkel,2009-03-27,2,37.0,1.0,21,4,2,7,7.0,caught,True,False,False,False,False,False,False,False,South Africa,08-10,176.19047619
336,Albie Morkel,2009-03-29,1,14.0,0.0,10,1,1,4,6.0,not out,False,True,False,False,False,False,False,False,South Africa,08-10,140.0
337,Albie Morkel,2009-06-07,1,24.0,1.0,12,1,2,2,5.0,caught,True,False,False,False,False,False,False,False,South Africa,08-10,200.0
